University of Pxalit'k'a	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Aahrus	Onishi Fumihiko	3	55	64	27	51	40	45	48	37	46	31	63	D+	21	42.82	-1	1	1	0	0
Aahrus	Amano Tameyoshi	4	29	29	75	41	17	32	26	6	38	90	92	C	18	39.19	-1	1	1	0	0
Aahrus	Matsuyama Udo	5	30	26	40	29	55	28	52	33	17	77	62	C	18	37.86	-1	1	1	0	0
University of Aahrus 2	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Aahrus	Mawatari Isei	1	51	47	20	13	32	52	73	53	46	16	94	C	20	47.25	-1	1	1	0	0
Aahrus	Yabuta Danjuro	2	86	81	32	14	57	49	25	75	34	68	63	F+	21	43.54	-1	1	1	0	0
Aahrus	Flaenne Danjuro	3	31	36	43	31	33	14	70	62	55	25	56	C	19	44.34	-1	1	1	0	0
Aahrus	Métro Kiyohira	4	46	37	44	55	32	44	29	36	21	61	77	D	20	39.02	-1	1	1	0	0
Aahrus	Saiki Yuji	5	18	22	50	43	63	23	51	13	60	17	93	C+	19	46.58	-1	1	1	0	0
Aahrus	Ogino Yakumo	1	64	52	38	22	7	69	69	118	62	73	57	C+	18	61.41	-1	1	1	0	0
Aahrus	Uozumi Danjuro	2	79	77	30	49	22	55	51	58	18	81	69	D	18	42.82	-1	1	1	0	0
Aahrus	Hiroshima Eikichi	3	82	67	49	37	46	79	37	71	74	92	101	D	20	59.06	-1	1	1	0	0
Aahrus	Suguro Isei	4	56	51	85	41	15	59	49	27	19	20	75	D	20	44.21	-1	1	1	0	0
Aahrus	Kawata Sumiteru	5	44	58	69	67	110	40	26	34	64	17	95	D	21	61.43	-1	1	1	0	0
Aahrus	Mochizuki Takeji	1	117	145	41	12	39	41	44	124	71	58	83	C	21	60.09	-1	1	1	0	0
Aahrus	Kawata Kyoshi	2	22	21	13	24	19	12	56	39	23	90	63	D	18	29.46	-1	1	1	0	0
Aahrus	Miyoshi Ton	3	60	63	94	47	66	32	73	85	68	28	62	D	21	64.98	-1	1	1	0	0
Aahrus	Eto Yasuoka	4	96	99	90	52	27	84	49	24	84	37	97	D	19	63.48	-1	1	1	0	0
Aahrus	Tamatsuki Bunzo	5	14	13	48	72	93	36	61	57	44	48	59	C	18	57.66	-1	1	1	0	0
University of Bongatar 1	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Bongatar	Pusu Iode	1	87	78	28	18	10	54	74	76	70	27	84	D	21	55.38	-1	1	1	0	0
Bongatar	Luffy Iode	2	61	72	15	11	24	32	9	43	13	7	69	C	19	24.98	-1	1	1	0	0
Bongatar	Hexar Mann	3	73	65	38	42	34	37	49	10	86	17	70	D+	22	46.32	-1	1	1	0	0
Bongatar	Pusu Iode	4	33	43	61	36	28	67	52	32	62	16	61	C	19	49.18	-1	1	1	0	0
Bongatar	Pusu Mann	5	25	9	25	32	58	47	20	20	27	12	99	D	21	37.11	-1	1	1	0	0
Bongatar	Hexar Iode	1	81	80	34	26	28	77	38	140	76	23	57	D+	19	65.27	-1	1	1	0	0
Bongatar	Ydar Hessar	2	66	64	38	15	35	42	29	80	37	40	63	D+	18	43.46	-1	1	1	0	0
Bongatar	Hexar Jeem	3	43	36	64	36	51	71	52	39	74	78	82	D	21	57.27	-1	1	1	0	0
Bongatar	Shitt Hessar	4	66	38	81	34	84	52	45	22	111	41	60	C	20	63.90	-1	1	1	0	0
Bongatar	Ydar Logan	5	24	24	44	49	89	16	34	20	46	36	92	C	18	46.33	-1	1	1	0	0
Bongatar	Pusu Iode	1	50	44	6	15	24	44	67	95	26	14	47	D+	18	43.49	-1	1	1	0	0
Bongatar	Shitt Logan	2	59	70	41	24	30	63	39	57	37	12	81	D	19	46.14	-1	1	1	0	0
Bongatar	Luffy Iode	3	57	78	118	51	69	64	85	21	33	18	84	C	18	62.93	-1	1	1	0	0
Bongatar	Luffy Iode	4	78	77	108	27	30	86	40	28	68	96	80	B	18	58.36	-1	1	1	0	0
Bongatar	Luffy Mann	5	37	32	44	59	81	15	41	26	28	53	91	C	18	45.72	-1	1	1	0	0
University of Bongatar 2	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Bongatar	Luffy Iode	1	15	9	9	7	10	7	25	31	18	92	60	F+	19	18.78	-1	1	1	0	0
Bongatar	Shitt Mann	2	35	23	12	5	27	25	22	32	9	60	83	D+	21	23.00	-1	1	1	0	0
Bongatar	Shitt Jeem	3	42	49	50	22	13	10	43	16	20	66	77	D+	21	27.94	-1	1	1	0	0
Bongatar	Hexar Logan	4	34	32	52	43	32	50	14	39	45	94	96	D	21	42.48	-1	1	1	0	0
Bongatar	Shitt Jeem	5	41	41	58	59	55	50	9	14	60	11	72	D+	19	45.44	-1	1	1	0	0
Bongatar	Shitt Mann	1	40	47	11	23	29	13	55	108	36	33	64	F+	18	43.01	-1	1	1	0	0
Bongatar	Shitt Logan	2	81	84	23	34	11	31	57	25	64	74	49	F+	21	39.07	-1	1	1	0	0
Bongatar	Luffy Logan	3	30	34	25	31	28	31	33	32	25	22	85	D+	18	31.64	-1	1	1	0	0
Bongatar	Hexar Jeem	4	64	76	84	73	31	55	34	9	77	45	75	D	21	57.31	-1	1	1	0	0
Bongatar	Hexar Iode	5	50	49	74	38	112	52	50	23	38	79	96	C	20	60.09	-1	1	1	0	0
Bongatar	Pusu Iode	1	94	71	41	16	23	86	38	94	25	77	107	D	21	53.10	-1	1	1	0	0
Bongatar	Shitt Hessar	2	64	62	41	43	11	52	38	78	19	41	57	C	19	43.15	-1	1	1	0	0
Bongatar	Shitt Mann	3	48	49	27	20	35	22	11	38	47	33	67	C	18	31.12	-1	1	1	0	0
Bongatar	Shitt Iode	4	81	81	80	68	37	46	43	53	75	92	69	F+	21	59.46	-1	1	1	0	0
Bongatar	Ydar Logan	5	57	56	16	52	72	33	35	7	37	22	81	C	18	40.73	-1	1	1	0	0
