University of Pxalit'k'a players,Games Played,Minutes,Assists,Points,Shots Taken,Shots Made,Field Goal Percentage,Threes Taken,Threes Made,Free Throws Taken,Free Throws Made,Turnovers,Steals,Rebounds,Offensive Rebounds,Defensive Rebounds,Fouls,Opponent Shots Against,Opponent Shots Made,Opponent Shot Percent,Point Differential
ilo,100,2980,825,888,1008,405,40.1785714285714,0,0,122,78,79,23,404,89,315,124,1125,546,48.5333333333333, -3.34
fu,64,1649,101,570,520,261,50.1923076923077,78,20,1,1,67,17,197,49,148,27,679,352,51.8409425625921, -3.25
ilu,126,2846,487,883,815,441,54.1104294478528,0,0,4,1,77,30,318,70,248,34,1079,544,50.4170528266914, -2.85714285714286
University of Ikkuvvuki players,Games Played,Minutes,Assists,Points,Shots Taken,Shots Made,Field Goal Percentage,Threes Taken,Threes Made,Free Throws Taken,Free Throws Made,Turnovers,Steals,Rebounds,Offensive Rebounds,Defensive Rebounds,Fouls,Opponent Shots Against,Opponent Shots Made,Opponent Shot Percent,Point Differential
Koki Toshiyuki,98,1032,24,28,19,14,73.6842105263158,0,0,0,0,1,3,345,82,263,7,25,16,64, -0.571428571428571
Jojen Bunrakuken,96,1908,167,1561,1328,776,58.433734939759,0,0,10,9,72,20,672,162,510,99,691,314,45.4413892908828, 4
Watsuji Aeridaniok,89,2156,461,890,796,442,55.5276381909548,0,0,10,6,38,24,225,72,153,74,896,484,54.0178571428571, 4.62921348314607
Ametsuchi Danjuro,64,1913,339,742,593,306,51.602023608769,162,49,9,7,30,19,213,56,157,86,757,366,48.3487450462351, 5.28125
Nomura Ieyoshi,67,1975,751,553,481,219,45.5301455301455,195,52,10,6,22,31,258,78,180,85,582,242,41.5807560137457, 4.91044776119403
Djügkeq'go Di,130,5011,195,716,656,354,53.9634146341463,0,0,14,8,47,106,1197,339,858,170,568,190,33.4507042253521, 2.49230769230769
Jojen Bunrakuken,96,1908,167,1561,1328,776,58.433734939759,0,0,10,9,72,20,672,162,510,99,691,314,45.4413892908828, 4
Komatsu Udo,64,1287,189,450,395,223,56.4556962025316,0,0,6,4,21,10,158,40,118,48,528,256,48.4848484848485, 2.1875
Nomura Miyoko,64,1143,148,462,401,198,49.3765586034913,115,31,0,0,13,16,111,40,71,44,451,211,46.7849223946785, 3.4375
Sugimoto Masuhiro,50,614,104,257,194,108,55.6701030927835,56,23,0,0,7,2,59,16,43,18,189,93,49.2063492063492, 1.66
Koyanagi Seiho,109,712,79,176,155,87,56.1290322580645,0,0,2,2,15,4,167,52,115,28,154,79,51.2987012987013, 0.412844036697248
Kompasu Masuhiro,100,1795,280,659,530,328,61.8867924528302,0,0,4,3,36,12,332,88,244,125,686,346,50.4373177842566, 2.95
Komatsu Udo,64,1287,189,450,395,223,56.4556962025316,0,0,6,4,21,10,158,40,118,48,528,256,48.4848484848485, 2.1875
Nomura Miyoko,64,1143,148,462,401,198,49.3765586034913,115,31,0,0,13,16,111,40,71,44,451,211,46.7849223946785, 3.4375
Sugimoto Masuhiro,50,614,104,257,194,108,55.6701030927835,56,23,0,0,7,2,59,16,43,18,189,93,49.2063492063492, 1.66
University of Fiik Lanki Akol players,Games Played,Minutes,Assists,Points,Shots Taken,Shots Made,Field Goal Percentage,Threes Taken,Threes Made,Free Throws Taken,Free Throws Made,Turnovers,Steals,Rebounds,Offensive Rebounds,Defensive Rebounds,Fouls,Opponent Shots Against,Opponent Shots Made,Opponent Shot Percent,Point Differential
Himi Masuhiro,128,3413,263,659,664,315,47.4397590361446,0,0,62,29,38,12,1061,273,788,104,667,297,44.527736131934, 0.9140625
Kammuri Yoshiiku,64,1779,287,408,373,202,54.1554959785523,0,0,6,4,25,18,302,72,230,50,677,371,54.8005908419498, 2.171875
Gmii Hlema,108,2198,420,1841,1431,919,64.2208245981831,0,0,4,3,78,22,345,93,252,85,874,418,47.8260869565217, 0.87962962962963
Yuguchi Higashikuni,96,2042,365,1065,794,451,56.8010075566751,242,80,0,0,36,21,200,60,140,75,784,417,53.1887755102041, 2.9375
Onishi Bunrakuken,64,1348,638,490,384,197,51.3020833333333,106,28,10,9,24,5,147,45,102,23,409,199,48.6552567237164, 2.078125
Himi Masuhiro,128,3413,263,659,664,315,47.4397590361446,0,0,62,29,38,12,1061,273,788,104,667,297,44.527736131934, 0.9140625
Kammuri Yoshiiku,64,1779,287,408,373,202,54.1554959785523,0,0,6,4,25,18,302,72,230,50,677,371,54.8005908419498, 2.171875
Rael Akio,64,1328,172,544,415,229,55.1807228915663,123,39,1,1,24,6,133,43,90,35,462,256,55.4112554112554, 0.890625
Usagi Akio,34,961,125,334,309,159,51.4563106796116,0,0,18,16,14,8,100,31,69,28,380,226,59.4736842105263, -0.0882352941176471
Onishi Bunrakuken,64,1348,638,490,384,197,51.3020833333333,106,28,10,9,24,5,147,45,102,23,409,199,48.6552567237164, 2.078125
Miyoshi Senichi,58,790,60,262,219,131,59.8173515981735,0,0,0,0,17,5,150,41,109,37,223,102,45.7399103139013, 1.13793103448276
Qalzz Gzza,74,1470,118,447,451,221,49.0022172949002,0,0,12,5,37,16,262,59,203,61,574,299,52.0905923344948, 0.878378378378378
Rael Akio,64,1328,172,544,415,229,55.1807228915663,123,39,1,1,24,6,133,43,90,35,462,256,55.4112554112554, 0.890625
Usagi Akio,34,961,125,334,309,159,51.4563106796116,0,0,18,16,14,8,100,31,69,28,380,226,59.4736842105263, -0.0882352941176471
Akamine Yuji,69,1291,217,480,403,199,49.3796526054591,143,41,2,1,21,8,145,45,100,34,403,202,50.1240694789082, 0.942028985507246
University of Yuofuan players,Games Played,Minutes,Assists,Points,Shots Taken,Shots Made,Field Goal Percentage,Threes Taken,Threes Made,Free Throws Taken,Free Throws Made,Turnovers,Steals,Rebounds,Offensive Rebounds,Defensive Rebounds,Fouls,Opponent Shots Against,Opponent Shots Made,Opponent Shot Percent,Point Differential
Tamatsuki Takeji,78,1736,123,583,484,238,49.1735537190083,194,68,5,2,30,8,378,89,289,96,462,221,47.8354978354978, 0
Yuguchi Morie,120,3789,460,1609,1528,702,45.9424083769634,328,89,36,29,109,43,1047,244,803,138,1645,906,55.0759878419453, 0.35
Akamine Natsuo,67,1579,107,868,741,361,48.7179487179487,285,91,2,1,43,17,177,39,138,39,609,312,51.2315270935961, 0.776119402985075
Yoshizawa Kunimichi,96,3251,1117,1152,1130,565,50,0,0,32,22,80,54,399,103,296,142,1311,637,48.5888634630053, 0.135416666666667
Hvanne Koshiro,156,4250,915,2753,2287,1121,49.0161783996502,780,245,28,18,163,48,626,115,511,91,1539,765,49.7076023391813, -0.0576923076923077
Go Sumiteru,64,1634,191,542,503,271,53.8767395626243,0,0,2,0,40,16,340,61,279,59,550,304,55.2727272727273, -0.09375
Yuguchi Morie,120,3789,460,1609,1528,702,45.9424083769634,328,89,36,29,109,43,1047,244,803,138,1645,906,55.0759878419453, 0.35
Akamine Natsuo,67,1579,107,868,741,361,48.7179487179487,285,91,2,1,43,17,177,39,138,39,609,312,51.2315270935961, 0.776119402985075
Yoshizawa Kunimichi,96,3251,1117,1152,1130,565,50,0,0,32,22,80,54,399,103,296,142,1311,637,48.5888634630053, 0.135416666666667
Klipwent Kvvwa,20,273,74,85,65,31,47.6923076923077,33,13,1,0,5,5,28,7,21,7,79,36,45.5696202531646, 1.2
Go Sumiteru,64,1634,191,542,503,271,53.8767395626243,0,0,2,0,40,16,340,61,279,59,550,304,55.2727272727273, -0.09375
Matsuyama Sanzo,57,992,161,261,259,125,48.2625482625483,0,0,22,11,25,6,210,45,165,32,400,213,53.25, 0.403508771929825
Savana Inejiro,63,1291,99,559,470,234,49.7872340425532,156,44,3,3,31,14,167,34,133,27,504,298,59.1269841269841, -0.873015873015873
!'ëtik'ë Tjad,70,1358,64,646,547,269,49.1773308957952,187,55,9,6,40,14,182,40,142,30,549,312,56.8306010928962, -0.114285714285714
Sasagawa Misao,56,1010,191,248,262,120,45.8015267175573,0,0,24,8,24,9,124,22,102,9,385,192,49.8701298701299, -1.625
University of Maxwmkakki players,Games Played,Minutes,Assists,Points,Shots Taken,Shots Made,Field Goal Percentage,Threes Taken,Threes Made,Free Throws Taken,Free Throws Made,Turnovers,Steals,Rebounds,Offensive Rebounds,Defensive Rebounds,Fouls,Opponent Shots Against,Opponent Shots Made,Opponent Shot Percent,Point Differential
Ienaga Okitsugu,64,350,24,78,73,37,50.6849315068493,0,0,6,4,5,2,95,27,68,10,134,78,58.2089552238806, -1
Nomi Natsuo,150,5259,547,2665,2249,1329,59.0929301911961,0,0,20,7,131,69,1006,250,756,353,2078,927,44.6102021174206, 4.98
Ienaga Ethanthovok,127,2880,923,2523,1996,1255,62.875751503006,0,0,16,13,106,158,766,212,554,170,921,359,38.9793702497286, 1.56692913385827
Hekki Misao,32,613,110,236,192,115,59.8958333333333,0,0,8,6,13,11,57,16,41,16,274,144,52.5547445255474, -1.4375
Isa Isei,65,1642,691,560,501,231,46.1077844311377,196,50,3,3,32,19,165,44,121,28,580,298,51.3793103448276, 1.75384615384615
Ienaga Okitsugu,64,350,24,78,73,37,50.6849315068493,0,0,6,4,5,2,95,27,68,10,134,78,58.2089552238806, -1
Domen Danjuro,32,313,48,92,92,45,48.9130434782609,0,0,2,2,7,3,54,14,40,15,138,66,47.8260869565217, -0.53125
Wakuni Senelile,100,2154,344,950,823,470,57.1081409477521,0,0,14,10,42,61,239,75,164,128,698,301,43.1232091690544, -0.59
Akamine Victahriok,80,2310,460,841,717,354,49.3723849372385,233,65,3,1,43,23,246,76,170,62,1049,611,58.2459485224023, 2.3625
Isa Isei,65,1642,691,560,501,231,46.1077844311377,196,50,3,3,32,19,165,44,121,28,580,298,51.3793103448276, 1.75384615384615
Matsuyama Udo,160,6067,200,777,754,375,49.7347480106101,0,0,54,27,54,25,1580,392,1188,84,875,475,54.2857142857143, 0.525
Isa Tomiji,6,30,7,8,9,3,33.3333333333333,2,1,0,0,0,0,6,1,5,3,9,5,55.5555555555556, 2.33333333333333
Kujira Shoraku,3,13,2,10,8,5,62.5,0,0,0,0,1,0,1,1,0,0,5,2,40, -1.33333333333333
Tanifuji Shoraku,36,516,42,171,155,70,45.1612903225806,53,15,0,0,10,4,48,10,38,8,206,117,56.7961165048544, -0.0277777777777778
Métro Yuji,129,3977,1184,2051,1783,844,47.3359506449804,663,158,23,11,115,45,525,125,400,71,1623,840,51.7560073937153, -1.09302325581395
University of Lnwm players,Games Played,Minutes,Assists,Points,Shots Taken,Shots Made,Field Goal Percentage,Threes Taken,Threes Made,Free Throws Taken,Free Throws Made,Turnovers,Steals,Rebounds,Offensive Rebounds,Defensive Rebounds,Fouls,Opponent Shots Against,Opponent Shots Made,Opponent Shot Percent,Point Differential
Himi Ethanthovok,64,2135,74,550,655,249,38.0152671755725,0,0,100,52,89,21,437,92,345,89,643,307,47.7449455676516, -5.53125
Higashi Kiyohira,123,2752,304,1793,1559,736,47.2097498396408,522,143,23,16,100,221,894,177,717,224,775,293,37.8064516129032, 0.75609756097561
Uemura Lesteriok,64,1707,100,1167,1125,568,50.4888888888889,0,0,50,31,92,23,227,36,191,29,665,386,58.0451127819549, -4.40625
Kujira Hirokazu,64,1181,210,199,217,99,45.6221198156682,0,0,2,1,33,14,155,36,119,28,506,285,56.3241106719368, -2.984375
Tembin Lesteriok,68,2201,738,756,666,310,46.5465465465465,231,59,5,3,51,20,289,58,231,41,661,309,46.7473524962179, -5.02941176470588
Himi Ethanthovok,64,2135,74,550,655,249,38.0152671755725,0,0,100,52,89,21,437,92,345,89,643,307,47.7449455676516, -5.53125
Pe!' !'ëpjÿut,111,2075,248,1045,1068,492,46.0674157303371,0,0,90,61,54,30,400,85,315,137,686,332,48.3965014577259, -3.28828828828829
Uemura Lesteriok,64,1707,100,1167,1125,568,50.4888888888889,0,0,50,31,92,23,227,36,191,29,665,386,58.0451127819549, -4.40625
Hayato Shirosama,26,567,77,137,131,67,51.1450381679389,0,0,8,3,16,1,59,14,45,18,261,145,55.5555555555556, -3.42307692307692
Tembin Lesteriok,68,2201,738,756,666,310,46.5465465465465,231,59,5,3,51,20,289,58,231,41,661,309,46.7473524962179, -5.02941176470588
Koki Akio,64,953,50,250,295,117,39.6610169491525,0,0,36,16,42,7,250,41,209,22,342,188,54.9707602339181, -2.046875
Hvanne Ethanthovok,8,52,3,21,14,8,57.1428571428571,5,2,0,0,4,0,16,3,13,1,18,10,55.5555555555556, 0.375
Iwayanagi Sofu,70,1457,265,403,453,183,40.3973509933775,0,0,62,37,30,14,184,45,139,35,524,301,57.4427480916031, -2.62857142857143
Kasai Kazuo,111,3898,893,958,909,469,51.5951595159516,0,0,52,20,139,37,476,116,360,79,1640,898,54.7560975609756, -2.34234234234234
Takamitsu Masu,33,509,35,256,196,104,53.0612244897959,65,22,2,1,13,4,50,11,39,5,149,77,51.6778523489933, -0.696969696969697
University of Vikkada players,Games Played,Minutes,Assists,Points,Shots Taken,Shots Made,Field Goal Percentage,Threes Taken,Threes Made,Free Throws Taken,Free Throws Made,Turnovers,Steals,Rebounds,Offensive Rebounds,Defensive Rebounds,Fouls,Opponent Shots Against,Opponent Shots Made,Opponent Shot Percent,Point Differential
Fihana Yoshitora,96,3948,306,827,945,342,36.1904761904762,0,0,240,143,69,20,1398,325,1073,136,856,469,54.7897196261682, -2.09375
Rael Koshiro,84,1603,185,711,598,285,47.6588628762542,190,50,25,16,44,12,315,92,223,107,579,268,46.286701208981, 0.214285714285714
Amano Tessai,63,1752,182,532,448,214,47.7678571428571,157,35,9,7,58,22,231,54,177,32,755,411,54.4370860927152, -1.17460317460317
Domen Ieyoshi,73,1757,151,812,686,401,58.4548104956268,0,0,24,10,59,20,205,36,169,18,800,455,56.875, -2
Iwayanagi Kazuo,90,2231,1254,1723,1417,699,49.3295695130558,467,148,36,24,95,20,383,104,279,63,726,364,50.1377410468319, -0.788888888888889
Fihana Yoshitora,96,3948,306,827,945,342,36.1904761904762,0,0,240,143,69,20,1398,325,1073,136,856,469,54.7897196261682, -2.09375
Koguma Gihei,88,1849,163,702,723,338,46.7496542185339,0,0,42,26,67,27,349,62,287,108,710,345,48.5915492957746, -0.238636363636364
Amano Tessai,63,1752,182,532,448,214,47.7678571428571,157,35,9,7,58,22,231,54,177,32,755,411,54.4370860927152, -1.17460317460317
Domen Ieyoshi,73,1757,151,812,686,401,58.4548104956268,0,0,24,10,59,20,205,36,169,18,800,455,56.875, -2
Iwayanagi Kazuo,90,2231,1254,1723,1417,699,49.3295695130558,467,148,36,24,95,20,383,104,279,63,726,364,50.1377410468319, -0.788888888888889
Brypfin Ter,72,704,47,135,105,67,63.8095238095238,0,0,8,1,4,4,157,33,124,23,128,70,54.6875, -0.138888888888889
Koguma Gihei,88,1849,163,702,723,338,46.7496542185339,0,0,42,26,67,27,349,62,287,108,710,345,48.5915492957746, -0.238636363636364
Rael Tokaji,91,1839,168,554,524,268,51.1450381679389,0,0,34,18,60,16,232,44,188,55,814,426,52.3341523341523, -1.41758241758242
Wakayama Miyoko,99,2419,252,1118,1113,549,49.3261455525606,0,0,38,20,97,31,290,68,222,103,1073,515,47.9962721342032, -0.757575757575758
Amari Kiyohira,90,2029,391,1016,798,409,51.2531328320802,240,80,28,16,58,16,355,93,262,65,648,290,44.7530864197531, 0.444444444444444
University of Aahrus 1 players,Games Played,Minutes,Assists,Points,Shots Taken,Shots Made,Field Goal Percentage,Threes Taken,Threes Made,Free Throws Taken,Free Throws Made,Turnovers,Steals,Rebounds,Offensive Rebounds,Defensive Rebounds,Fouls,Opponent Shots Against,Opponent Shots Made,Opponent Shot Percent,Point Differential
Shishido Hirotada,64,1454,225,576,499,288,57.7154308617234,0,0,0,0,29,26,552,167,385,85,421,161,38.2422802850356, 3.265625
Kujira Paradiniton,71,1373,244,524,474,262,55.2742616033755,0,0,0,0,18,10,226,79,147,57,543,277,51.0128913443831, 2.63380281690141
Okada Hideki,39,1104,188,313,330,126,38.1818181818182,116,33,5,4,18,9,101,24,77,62,439,218,49.6583143507973, 1.15384615384615
Matsuyama Izo,99,2965,734,2400,1756,1199,68.2801822323462,0,0,2,2,108,128,491,130,361,197,1090,453,41.5596330275229, 4.88888888888889
Yukiyama Takuji,96,2908,1149,1158,932,459,49.2489270386266,386,134,21,12,48,37,330,92,238,134,1053,476,45.2041785375119, 4.17708333333333
Shishido Hirotada,64,1454,225,576,499,288,57.7154308617234,0,0,0,0,29,26,552,167,385,85,421,161,38.2422802850356, 3.265625
Kujira Paradiniton,71,1373,244,524,474,262,55.2742616033755,0,0,0,0,18,10,226,79,147,57,543,277,51.0128913443831, 2.63380281690141
Onishi Fumihiko,119,3905,643,1517,1508,751,49.8010610079576,0,0,32,15,115,44,443,119,324,147,1805,898,49.7506925207756, 1.14285714285714
Uemura Takuji,80,1491,123,664,536,332,61.9402985074627,0,0,0,0,29,18,158,46,112,39,695,376,54.1007194244604, 1.225
Yukiyama Takuji,96,2908,1149,1158,932,459,49.2489270386266,386,134,21,12,48,37,330,92,238,134,1053,476,45.2041785375119, 4.17708333333333
Ogino Ssekien,96,3141,198,519,537,250,46.5549348230913,0,0,38,19,31,18,928,227,701,97,570,262,45.9649122807018, -1.61458333333333
Ogino Emperiok,62,1573,157,513,552,236,42.7536231884058,0,0,60,41,23,11,320,85,235,71,581,267,45.9552495697074, 1.03225806451613
Kawata Tameyoshi,54,941,110,335,292,137,46.9178082191781,105,36,6,6,18,36,95,22,73,71,371,142,38.2749326145553, 3.55555555555556
Kammuri Takeichi,3,21,4,4,6,2,33.3333333333333,1,0,0,0,3,0,3,1,2,0,10,6,60, -6
Matsuyama Udo,64,1319,236,364,319,142,44.5141065830721,116,42,6,2,27,19,166,41,125,42,430,194,45.1162790697674, 1.203125
University of Aahrus 2 players,Games Played,Minutes,Assists,Points,Shots Taken,Shots Made,Field Goal Percentage,Threes Taken,Threes Made,Free Throws Taken,Free Throws Made,Turnovers,Steals,Rebounds,Offensive Rebounds,Defensive Rebounds,Fouls,Opponent Shots Against,Opponent Shots Made,Opponent Shot Percent,Point Differential
Mochizuki Takeji,154,3235,113,396,328,195,59.4512195121951,0,0,10,6,24,13,1218,333,885,41,323,162,50.1547987616099, 3.97402597402597
Nagata Yakumo,32,857,130,308,277,148,53.4296028880866,0,0,20,12,17,32,165,37,128,44,222,98,44.1441441441441, 2.15625
Miyoshi Ton,104,1362,288,697,609,294,48.2758620689655,171,56,7,7,36,10,213,40,173,38,519,260,50.0963391136802, 1.875
Eto Yasuoka,71,1965,174,1340,1107,664,59.9819331526649,0,0,12,12,49,20,201,45,156,64,761,422,55.4533508541393, 1.56338028169014
Kawata Sumiteru,160,1961,749,696,601,295,49.0848585690516,188,51,3,3,25,16,214,60,154,33,703,378,53.7695590327169, 1.09375
Usagi Kiyohira,65,1630,46,246,258,117,45.3488372093023,0,0,32,12,12,7,465,124,341,49,209,98,46.88995215311, 3.93846153846154
Yabuta Danjuro,113,2680,519,1120,1058,556,52.5519848771267,0,0,26,8,56,30,557,154,403,100,1104,579,52.445652173913, 1.25663716814159
Hiroshima Eikichi,84,2253,332,828,743,410,55.1816958277254,0,0,10,8,42,19,274,66,208,61,915,501,54.7540983606557, 0.583333333333333
Suguro Isei,89,1836,91,685,614,278,45.2768729641694,185,62,14,14,53,16,187,57,130,72,734,401,54.6321525885559, 1.96629213483146
Tamatsuki Bunzo,59,898,183,297,262,122,46.5648854961832,78,18,6,5,16,9,111,25,86,19,265,105,39.622641509434, 0.796610169491525
Ogino Yakumo,55,624,40,136,139,66,47.4820143884892,0,0,6,4,8,10,138,31,107,25,148,68,45.945945945946, 0.618181818181818
Uozumi Danjuro,60,1157,101,321,352,154,43.75,0,0,24,13,17,8,225,63,162,57,425,210,49.4117647058824, 0.866666666666667
Hiroshima Eikichi,84,2253,332,828,743,410,55.1816958277254,0,0,10,8,42,19,274,66,208,61,915,501,54.7540983606557, 0.583333333333333
Suguro Isei,89,1836,91,685,614,278,45.2768729641694,185,62,14,14,53,16,187,57,130,72,734,401,54.6321525885559, 1.96629213483146
Tamatsuki Bunzo,59,898,183,297,262,122,46.5648854961832,78,18,6,5,16,9,111,25,86,19,265,105,39.622641509434, 0.796610169491525
University of Bongatar 1 players,Games Played,Minutes,Assists,Points,Shots Taken,Shots Made,Field Goal Percentage,Threes Taken,Threes Made,Free Throws Taken,Free Throws Made,Turnovers,Steals,Rebounds,Offensive Rebounds,Defensive Rebounds,Fouls,Opponent Shots Against,Opponent Shots Made,Opponent Shot Percent,Point Differential
Hexar Iode,64,479,54,198,176,99,56.25,0,0,0,0,9,4,135,28,107,17,168,75,44.6428571428571, 1.359375
Shitt Logan,69,1806,252,634,606,311,51.3201320132013,0,0,20,12,43,18,366,96,270,73,739,367,49.6617050067659, 0.884057971014493
Hexar Jeem,69,733,112,285,266,116,43.609022556391,86,20,6,3,14,8,85,19,66,26,323,169,52.3219814241486, -0.318840579710145
Shitt Hessar,123,1604,640,1493,1227,636,51.8337408312958,400,119,0,0,75,24,268,68,200,55,668,357,53.4431137724551, -0.390243902439024
Shitt Iode,32,603,294,163,154,79,51.2987012987013,0,0,8,5,11,7,96,33,63,19,225,97,43.1111111111111, -0.53125
Hexar Iode,64,479,54,198,176,99,56.25,0,0,0,0,9,4,135,28,107,17,168,75,44.6428571428571, 1.359375
Shitt Mann,26,429,61,140,131,70,53.4351145038168,0,0,0,0,6,3,90,15,75,24,175,77,44, 2.15384615384615
Luffy Iode,64,1155,223,361,358,145,40.5027932960894,103,29,21,19,14,18,134,31,103,76,419,203,48.4486873508353, 0.75
Luffy Iode,64,1605,117,680,585,287,49.0598290598291,178,57,6,4,36,15,201,38,163,42,684,353,51.6081871345029, 0.859375
Luffy Mann,64,1849,356,606,558,238,42.6523297491039,197,60,25,14,33,14,216,52,164,49,669,344,51.4200298953662, 1.984375
Pusu Iode,160,5953,139,1009,851,501,58.8719153936545,0,0,14,7,68,34,1853,474,1379,168,761,329,43.2325886990802, 2.05
Ydar Hessar,52,910,114,264,260,128,49.2307692307692,0,0,12,8,18,8,166,36,130,48,397,211,53.1486146095718, -0.480769230769231
Luffy Iode,64,1155,223,361,358,145,40.5027932960894,103,29,21,19,14,18,134,31,103,76,419,203,48.4486873508353, 0.75
Luffy Iode,64,1605,117,680,585,287,49.0598290598291,178,57,6,4,36,15,201,38,163,42,684,353,51.6081871345029, 0.859375
Luffy Mann,64,1849,356,606,558,238,42.6523297491039,197,60,25,14,33,14,216,52,164,49,669,344,51.4200298953662, 1.984375
University of Bongatar 2 players,Games Played,Minutes,Assists,Points,Shots Taken,Shots Made,Field Goal Percentage,Threes Taken,Threes Made,Free Throws Taken,Free Throws Made,Turnovers,Steals,Rebounds,Offensive Rebounds,Defensive Rebounds,Fouls,Opponent Shots Against,Opponent Shots Made,Opponent Shot Percent,Point Differential
